driver_trip,prob
1940_45,0.6888
1940_46,0.764
1940_47,0.8684
1940_48,0.846
1940_49,0.8994
1940_5,0.8302
1940_50,0.9434
1940_51,0.957
1940_52,0.9434
1940_53,0.756
1940_54,0.6742
1940_55,0.727
1940_56,0.8982
1940_57,0.8924
1940_58,0.7808
1940_59,0.8084
1940_6,0.7508
1940_60,0.6906
1940_61,0.8626
1940_62,0.8786
1940_63,0.7144
1940_64,0.6936
1940_65,0.8218
1940_66,0.941
1940_67,0.9022
1940_68,0.7554
1940_69,0.9062
1940_7,0.8612
1940_70,0.8154
1940_71,0.8846
1940_72,0.8168
1940_73,0.7726
1940_74,0.8652
1940_75,0.8038
1940_76,0.8694
1940_77,0.8074
1940_78,0.933
1940_79,0.662
1940_8,0.7992
1940_80,0.6842
1940_81,0.9356
1940_82,0.9142
1940_83,0.792
1940_84,0.0206
1940_85,0.8224
1940_86,0.7974
1940_87,0.8972
1940_88,0.7758
1940_89,0.0204
1940_9,0.8842
1940_90,0.9342
1940_91,0.7212
1940_92,0.7726
1940_93,0.734
1940_94,0.7376
1940_95,0.668
1940_96,0.8468
1940_97,0.9286
1940_98,0.714
1940_99,0.9516
2448_1,0.0022
2448_10,0.979
2448_100,0.9766
2448_101,0.9756
2448_102,0.8054
2448_103,0.8708
2448_104,0.9694
2448_105,0.7046
2448_106,0.7548
2448_107,0.9428
2448_108,0.8114
2448_109,0.8772
2448_11,0.9878
2448_110,0.9938
2448_111,0.6908
2448_112,0.738
2448_113,0.6752
2448_114,0.7988
2448_115,0.9984
2448_116,0.8876
2448_117,0.9876
2448_118,0.7154
2448_119,0.7798
2448_12,0.9076
2448_120,0.792
2448_121,0.9966
2448_122,0.649
2448_123,0.679
2448_124,0.9924
2448_125,0.9876
2448_126,0.9938
2448_127,0.7708
2448_128,0.798
2448_129,0.8184
2448_13,0.9288
2448_130,0.921
2448_131,0.6636
2448_132,0.9468
2448_133,0.832
2448_134,0.9976
2448_135,0.9268
2448_136,0.995
2448_137,0.8854
2448_138,0.7978
2448_139,0.632
2448_14,0.8832
2448_140,0.98
2448_141,0.8264
2448_142,0.038
2448_143,0.8646
2448_144,0.8114
2448_145,0.965
2448_146,0.7948
2448_147,0.8108
2448_148,0.996
2448_149,0.7206
2448_15,0.8944
2448_150,0.9882
2448_151,0.6784
2448_152,0.9786
2448_153,0.9854
2448_154,0.6772
2448_155,0.9362
2448_156,0.8568
2448_157,0.7422
2448_158,0.7792
2448_159,0.7484
2448_16,0.0448
2448_160,0.9526
2448_161,0.8766
2448_162,0.9916
2448_163,0.9848
2448_164,0.8424
2448_165,0.8362
2448_166,0.951
2448_167,0.8632
2448_168,0.8418
2448_169,0.8362
2448_17,0.9688
2448_170,0.989
2448_171,0.8686
2448_172,0.9872
2448_173,0.7458
2448_174,0.9894
2448_175,0.8704
2448_176,0.827
2448_177,0.9762
2448_178,0.7248
2448_179,0.7754
2448_18,0.7944
2448_180,0.8612
2448_181,0.9198
2448_182,0.8222
2448_183,0.9938
2448_184,0.988
2448_185,0.72
2448_186,0.9876
2448_187,0.8482
2448_188,0.9942
2448_189,0.6502
2448_19,0.8852
2448_190,0.9144
2448_191,0.9842
2448_192,0.7166
2448_193,0.0506
2448_194,0.8812
2448_195,0.7802
2448_196,0.9958
2448_197,0.9904
2448_198,0.9816
2448_199,0.7764
2448_2,0.6564
2448_20,0.9956
2448_200,0.703
2448_21,0.9712
2448_22,0.9904
2448_23,0.9546
2448_24,0.9072
2448_25,0.9596
2448_26,0.6886
2448_27,0.7596
2448_28,0.9556
2448_29,0.9802
2448_3,0.7606
2448_30,0.7548
2448_31,0.0824
2448_32,0.996
2448_33,0.8142
2448_34,0.7036
2448_35,0.6942
2448_36,0.977
2448_37,0.0048
2448_38,0.7948
2448_39,0.8314
2448_4,0.9394
2448_40,0.9646
2448_41,0.6812
2448_42,0.7998
2448_43,0.9742
2448_44,0.8188
2448_45,0.0094
2448_46,0.9968
2448_47,0.9412
2448_48,0.9244
2448_49,0.8032
2448_5,0.029
2448_50,0.7482
2448_51,0.959
2448_52,0.9452
2448_53,0.9966
2448_54,0.987
2448_55,0.7252
2448_56,0.0228
2448_57,0.8452
2448_58,0.9978
2448_59,0.8614
2448_6,0.8792
2448_60,0.7582
2448_61,0.862
2448_62,0.681
2448_63,0.6352
2448_64,0.7372
2448_65,0.981
2448_66,0.7332
2448_67,0.9968
2448_68,0.056
2448_69,0.8966
2448_7,0.9918
2448_70,0.7098
2448_71,0.8314
2448_72,0.0476
2448_73,0.9158
2448_74,0.7098
2448_75,0.9832
2448_76,0.9606
2448_77,0.9976
2448_78,0.966
2448_79,0.9078
2448_8,0.9464
2448_80,0.8384
2448_81,0.9976
2448_82,0.8244
2448_83,0.8362
2448_84,0.8028
2448_85,0.7158
2448_86,0.971
2448_87,0.996
2448_88,0.0324
2448_89,0.9882
2448_9,0.9622
2448_90,0.8236
2448_91,0.9686
2448_92,0.674
2448_93,0.9856
2448_94,0.9568
2448_95,0.6766
2448_96,0.9788
2448_97,0.9128
2448_98,0.7052
2448_99,0.7476
2755_1,0.7276
2755_10,0.8126
2755_100,0.8416
2755_101,0.9266
2755_102,0.073
2755_103,0.9598
2755_104,0.8826
2755_105,0.083
2755_106,0.9562
2755_107,0.7362
2755_108,0.946
2755_109,0.7324
2755_11,0.0216
2755_110,0.9508
2755_111,0.8614
2755_112,0.6812
2755_113,0.8198
2755_114,0.7724
2755_115,0.8554
2755_116,0.8288
2755_117,0.894
2755_118,0.9088
2755_119,0.9224
2755_12,0.788
2755_120,0.7134
2755_121,0.9516
2755_122,0.8656
2755_123,0.6456
2755_124,0.839
2755_125,0.9116
2755_126,0.8274
2755_127,0.885
2755_128,0.776
2755_129,0.7814
2755_13,0.9794
2755_130,0.8646
2755_131,0.7748
2755_132,0.0766
2755_133,0.7668
2755_134,0.7056
2755_135,0.8848
2755_136,0.8802
2755_137,0.7274
2755_138,0.7228
2755_139,0.8016
2755_14,0.672
2755_140,0.808
2755_141,0.0316
2755_142,0.7656
2755_143,0.88
2755_144,0.8708
2755_145,0.7132
2755_146,0.6862
2755_147,0.886
2755_148,0.7648
2755_149,0.8698
2755_15,0.762
2755_150,0.9116
2755_151,0.7444
2755_152,0.8892
2755_153,0.7442
2755_154,0.6736
2755_155,0.9106
2755_156,0.7106
2755_157,0.832
2755_158,0.7568
2755_159,0.8802
2755_16,0.9028
2755_160,0.8616
2755_161,0.7948
2755_162,0.9088
2755_163,0.876
2755_164,0.957
2755_165,0.8952
2755_166,0.8204
2755_167,0.7452
2755_168,0.9248
2755_169,0.9012
2755_17,0.9542
2755_170,0.7824
2755_171,0.9066
2755_172,0.8968
2755_173,0.7542
2755_174,0.9638
2755_175,0.846
2755_176,0.8626
2755_177,0.8882
2755_178,0.7812
2755_179,0.6546
2755_18,0.7332
2755_180,0.8284
2755_181,0.0192
2755_182,0.8376
2755_183,0.9378
2755_184,0.9112
2755_185,0.8742
2755_186,0.6814
2755_187,0.8968
2755_188,0.0058
2755_189,0.7436
2755_19,0.678
2755_190,0.7554
2755_191,0.9216
2755_192,0.9716
2755_193,0.8278
2755_194,0.6366
2755_195,0.7958
2755_196,0.7182
2755_197,0.9764
2755_198,0.8932
2755_199,0.707
2755_2,0.8486
2755_20,0.8288
2755_200,0.8718
2755_21,0.7688
2755_22,0.7302
2755_23,0.7358
2755_24,0.7912
2755_25,0.0448
2755_26,0.8736
2755_27,0.0172
2755_28,0.8524
2755_29,0.8316
2755_3,0.7184
2755_30,0.8306
2755_31,0.8056
2755_32,0.8668
2755_33,0.6626
2755_34,0.86
2755_35,0.8534
2755_36,0.7898
2755_37,0.7012
2755_38,0.8182
2755_39,0.7574
2755_4,0.7684
2755_40,0.8402
2755_41,0.9428
2755_42,0.7792
2755_43,0.844
2755_44,0.041
2755_45,0.9828
2755_46,0.8498
2755_47,0.0208
2755_48,0.8664
2755_49,0.8258
2755_5,0.8984
2755_50,0.871
2755_51,0.8468
2755_52,0.7658
2755_53,0.921
2755_54,0.8474
2755_55,0.852
2755_56,0.8492
2755_57,0.9078
2755_58,0.7262
2755_59,0.8012
2755_6,0.8636
2755_60,0.8184
2755_61,0.0332
2755_62,0.7296
2755_63,0.7856
2755_64,0.8802
2755_65,0.7632
2755_66,0.7122
2755_67,0.8022
2755_68,0.859
2755_69,0.8178
2755_7,0.9038
2755_70,0.6848
2755_71,0.8898
2755_72,0.8008
2755_73,0.6698
2755_74,0.6908
2755_75,0.8218
2755_76,0.8344
2755_77,0.9726
2755_78,0.8424
2755_79,0.6824
2755_8,0.7346
2755_80,0.8222
2755_81,0.8978
2755_82,0.8724
2755_83,0.91
2755_84,0.9224
2755_85,0.8792
2755_86,0.9056
2755_87,0.6982
2755_88,0.7762
2755_89,0.9182
2755_9,0.6896
2755_90,0.669
2755_91,0.9374
2755_92,0.954
2755_93,0.936
2755_94,0.9096
2755_95,0.8972
2755_96,0.7474
2755_97,0.831
2755_98,0.7772
2755_99,0.91
1049_1,0.6948
1049_10,0.7136
1049_100,0.8892
1049_101,0.754
1049_102,0.9488
1049_103,0.7066
1049_104,0.712
1049_105,0.7094
1049_106,0.793
1049_107,0.8096
1049_108,0.0522
1049_109,0.9446
1049_11,0.9654
1049_110,0.713
1049_111,0.968
1049_112,0.7504
1049_113,0.9436
1049_114,0.8736
1049_115,0.9716
1049_116,0.8162
1049_117,0.8976
1049_118,0.656
1049_119,0.708
1049_12,0.748
1049_120,0.719
1049_121,0.705
1049_122,0.7102
1049_123,0.7558
1049_124,0.0364
1049_125,0.9884
1049_126,0.7254
1049_127,0.7434
1049_128,0.7382
1049_129,0.8146
1049_13,0.9456
1049_130,0.7114
1049_131,0.9052
1049_132,0.6732
1049_133,0.8474
1049_134,0.6872
1049_135,0.7798
1049_136,0.7344
1049_137,0.7072
1049_138,0.8636
1049_139,0.0458
1049_14,0.8078
1049_140,0.7156
1049_141,0.828
1049_142,0.7596
1049_143,0.781
1049_144,0.7644
1049_145,0.6982
1049_146,0.8994
1049_147,0.8664
1049_148,0.7964
1049_149,0.8692
1049_15,0.7354
1049_150,0.7722
1049_151,0.9328
1049_152,0.9096
1049_153,0.99
1049_154,0.7876
1049_155,0.766
1049_156,0.7238
1049_157,0.9146
1049_158,0.7668
1049_159,0.6778
1049_16,0.831
1049_160,0.734
1049_161,0.7336
1049_162,0.8408
1049_163,0.7376
1049_164,0.9416
1049_165,0.769
1049_166,0.7394
1049_167,0.8036
1049_168,0.943
1049_169,0.7966
1049_17,0.8192
1049_170,0.8658
1049_171,0.711
1049_172,0.7396
1049_173,0.8202
1049_174,0.0646
1049_175,0.9242
1049_176,0.7056
1049_177,0.9416
1049_178,0.78
1049_179,0.7084
1049_18,0.8246
1049_180,0.7958
1049_181,0.6512
1049_182,0.8636
1049_183,0.9676
1049_184,0.6668
1049_185,0.69
1049_186,0.7286
1049_187,0.8626
1049_188,0.8558
1049_189,0.8332
1049_19,0.8444
1049_190,0.7874
1049_191,0.7804
1049_192,0.8218
1049_193,0.8944
1049_194,0.6844
1049_195,0.6802
1049_196,0.9596
1049_197,0.9368
1049_198,0.7634
1049_199,0.9232
1049_2,0.986
1049_20,0.8184
1049_200,0.6942
1049_21,0.8032
1049_22,0.7628
1049_23,0.8768
1049_24,0.8744
1049_25,0.7442
1049_26,0.7846
1049_27,0.7344
1049_28,0.831
1049_29,0.7842
1049_3,0.851
1049_30,0.9414
1049_31,0.8682
1049_32,0.9672
1049_33,0.9716
1049_34,0.789
1049_35,0.8304
1049_36,0.6966
1049_37,0.7664
1049_38,0.738
1049_39,0.6862
1049_4,0.8116
1049_40,0.9122
1049_41,0.7982
1049_42,0.7232
1049_43,0.107
1049_44,0.821
1049_45,0.679
1049_46,0.7604
1049_47,0.7108
1049_48,0.7748
1049_49,0.983
1049_5,0.9126
1049_50,0.9746
1049_51,0.7566
1049_52,0.9328
1049_53,0.7898
1049_54,0.0028
1049_55,0.9232
1049_56,0.7692
1049_57,0.8142
1049_58,0.977
1049_59,0.9312
1049_6,0.8168
1049_60,0.8878
1049_61,0.862
1049_62,0.9456
1049_63,0.8746
1049_64,0.8804
1049_65,0.9642
1049_66,0.8764
1049_67,0.745
1049_68,0.8264
1049_69,0.6764
1049_7,0.862
1049_70,0.792
1049_71,0.7282
1049_72,0.7756
1049_73,0.8972
1049_74,0.8152
1049_75,0.0
1049_76,0.7288
1049_77,0.7154
1049_78,0.7762
1049_79,0.9722
1049_8,0.9274
1049_80,0.9438
1049_81,0.7546
1049_82,0.7222
1049_83,0.8188
1049_84,0.7242
1049_85,0.9554
1049_86,0.7516
1049_87,0.8198
1049_88,0.784
1049_89,0.8348
1049_9,0.741
1049_90,0.8148
1049_91,0.7576
1049_92,0.7704
1049_93,0.8376
1049_94,0.7298
1049_95,0.93
1049_96,0.6772
1049_97,0.8022
1049_98,0.8188
1049_99,0.7458
2496_1,0.9686
2496_10,0.8628
2496_100,0.8552
2496_101,0.949
2496_102,0.938
2496_103,0.9728
2496_104,0.9774
2496_105,0.866
2496_106,0.6262
2496_107,0.9892
2496_108,0.8986
2496_109,0.004
2496_11,0.7784
2496_110,0.8376
2496_111,0.8964
2496_112,0.9184
2496_113,0.9594
2496_114,0.6854
2496_115,0.0
2496_116,0.8202
2496_117,0.8978
2496_118,0.989
2496_119,0.9776
2496_12,0.721
2496_120,0.8844
2496_121,0.9774
2496_122,0.0048
2496_123,0.9804
2496_124,0.804
2496_125,0.9952
2496_126,0.7322
2496_127,0.8816
2496_128,0.0042
2496_129,0.821
2496_13,0.872
2496_130,0.8346
2496_131,0.9474
2496_132,0.0268
2496_133,0.8528
2496_134,0.9442
2496_135,0.7804
2496_136,0.9526
2496_137,0.7452
2496_138,0.8584
2496_139,0.924
2496_14,0.6472
2496_140,0.9186
2496_141,0.9876
2496_142,0.7204
2496_143,0.0
2496_144,0.7588
2496_145,0.9042
2496_146,0.858
2496_147,0.6506
2496_148,0.9564
2496_149,0.883
2496_15,0.9162
2496_150,0.0734
2496_151,0.777
2496_152,0.9182
2496_153,0.7808
2496_154,0.0382
2496_155,0.7584
2496_156,0.8244
2496_157,0.987
2496_158,0.9644
2496_159,0.0016
2496_16,0.8954
2496_160,0.962
2496_161,0.872
2496_162,0.9254
2496_163,0.6924
2496_164,0.9232
2496_165,0.8376
2496_166,0.9374
2496_167,0.9646
2496_168,0.965
2496_169,0.941
2496_17,0.9822
2496_170,0.9698
2496_171,0.9326
2496_172,0.0
2496_173,0.036
2496_174,0.9738
2496_175,0.9284
2496_176,0.9862
2496_177,0.9396
2496_178,0.9668
2496_179,0.9006
2496_18,0.962
2496_180,0.9738
2496_181,0.8714
2496_182,0.9314
2496_183,0.9418
2496_184,0.9686
2496_185,0.9876
2496_186,0.8154
2496_187,0.9944
2496_188,0.9328
2496_189,0.9326
2496_19,0.8862
2496_190,0.9746
2496_191,0.9774
2496_192,0.93
2496_193,0.9194
2496_194,0.9816
2496_195,0.8852
2496_196,0.9744
2496_197,0.873
2496_198,0.9052
2496_199,0.0762
2496_2,0.9088
2496_20,0.6286
2496_200,0.9736
2496_21,0.9548
2496_22,0.9518
2496_23,0.9554
2496_24,0.907
2496_25,0.6696
2496_26,0.9002
2496_27,0.84
2496_28,0.9566
2496_29,0.9778
2496_3,0.9384
2496_30,0.9884
2496_31,0.9076
2496_32,0.8344
2496_33,0.9446
2496_34,0.9542
2496_35,0.6598
2496_36,0.861
2496_37,0.803
2496_38,0.9822
2496_39,0.8782
2496_4,0.0074
2496_40,0.893
2496_41,0.8552
2496_42,0.7834
2496_43,0.9334
2496_44,0.8842
2496_45,0.8716
2496_46,0.8924
2496_47,0.9046
2496_48,0.6472
2496_49,0.9138
2496_5,0.0094
2496_50,0.9836
2496_51,0.9646
2496_52,0.7654
2496_53,0.8734
2496_54,0.9544
2496_55,0.922
2496_56,0.9718
2496_57,0.9338
2496_58,0.777
2496_59,0.8894
2496_6,0.9388
2496_60,0.9324
2496_61,0.88
2496_62,0.988
2496_63,0.8996
2496_64,0.9004
2496_65,0.9884
2496_66,0.9842
2496_67,0.97
2496_68,0.8606
2496_69,0.9042
2496_7,0.9516
2496_70,0.927
2496_71,0.9526
2496_72,0.9914
2496_73,0.6772
2496_74,0.7776
2496_75,0.8514
2496_76,0.9548
2496_77,0.9702
2496_78,0.9518
2496_79,0.859
2496_8,0.9458
2496_80,0.934
2496_81,0.8342
2496_82,0.9698
2496_83,0.8094
2496_84,0.7686
2496_85,0.006
2496_86,0.664
2496_87,0.6692
2496_88,0.0108
2496_89,0.9658
2496_9,0.9496
2496_90,0.9486
2496_91,0.8652
2496_92,0.9504
2496_93,0.9182
2496_94,0.83
2496_95,0.9836
2496_96,0.8922
2496_97,0.7668
2496_98,0.7086
2496_99,0.9626
3401_1,0.7406
3401_10,0.9404
3401_100,0.8582
3401_101,0.7018
3401_102,0.721
3401_103,0.8292
3401_104,0.7972
3401_105,0.7216
3401_106,0.6512
3401_107,0.9854
3401_108,0.7088
3401_109,0.7924
3401_11,0.6608
3401_110,0.8398
3401_111,0.8642
3401_112,0.8892
3401_113,0.7658
3401_114,0.7434
3401_115,0.9028
3401_116,0.7742
3401_117,0.7152
3401_118,0.712
3401_119,0.7238
3401_12,0.002
3401_120,0.843
3401_121,0.7714
3401_122,0.9242
3401_123,0.8074
3401_124,0.7526
3401_125,0.7686
3401_126,0.019
3401_127,0.9084
3401_128,0.7132
3401_129,0.7696
3401_13,0.9016
3401_130,0.883
3401_131,0.0508
3401_132,0.754
3401_133,0.904
3401_134,0.8762
3401_135,0.783
3401_136,0.728
3401_137,0.8482
3401_138,0.8886
3401_139,0.8946
3401_14,0.9104
3401_140,0.6692
3401_141,0.8484
3401_142,0.856
3401_143,0.9318
3401_144,0.734
3401_145,0.7344
3401_146,0.723
3401_147,0.7444
3401_148,0.8462
3401_149,0.8854
3401_15,0.7606
3401_150,0.9266
3401_151,0.6856
3401_152,0.6652
3401_153,0.7484
3401_154,0.824
3401_155,0.8316
3401_156,0.8432
3401_157,0.7958
3401_158,0.969
3401_159,0.8492
3401_16,0.896
3401_160,0.787
3401_161,0.952
3401_162,0.8836
3401_163,0.7288
3401_164,0.7544
3401_165,0.9246
3401_166,0.8472
3401_167,0.0002
3401_168,0.959
3401_169,0.722
3401_17,0.8558
3401_170,0.9114
3401_171,0.825
3401_172,0.9068
3401_173,0.8954
3401_174,0.0094
3401_175,0.682
3401_176,0.8686
3401_177,0.7732
3401_178,0.7796
3401_179,0.7346
3401_18,0.8756
3401_180,0.7378
3401_181,0.7286
3401_182,0.8022
3401_183,0.7006
3401_184,0.701
3401_185,0.7052
3401_186,0.91
3401_187,0.6616
3401_188,0.0742
3401_189,0.8002
3401_19,0.8082
3401_190,0.826
3401_191,0.8562
3401_192,0.8902
3401_193,0.7714
3401_194,0.7618
3401_195,0.8708
3401_196,0.7654
3401_197,0.8794
3401_198,0.7564
3401_199,0.7318
3401_2,0.7942
3401_20,0.8918
3401_200,0.8898
3401_21,0.9224
3401_22,0.7248
3401_23,0.9428
3401_24,0.9272
3401_25,0.6458
3401_26,0.8184
3401_27,0.8444
3401_28,0.0178
3401_29,0.9058
3401_3,0.8692
3401_30,0.8806
3401_31,0.8744
3401_32,0.8232
3401_33,0.7768
3401_34,0.7642
3401_35,0.9938
3401_36,0.8502
3401_37,0.9568
3401_38,0.949
3401_39,0.9532
3401_4,0.894
3401_40,0.8766
3401_41,0.8036
3401_42,0.8858
3401_43,0.9234
3401_44,0.6946
3401_45,0.8004
3401_46,0.8686
3401_47,0.8364
3401_48,0.7544
3401_49,0.7638
3401_5,0.7866
3401_50,0.929
3401_51,0.83
3401_52,0.9344
3401_53,0.8932
3401_54,0.7758
3401_55,0.8776
3401_56,0.0668
3401_57,0.8826
3401_58,0.9438
3401_59,0.794
3401_6,0.7016
3401_60,0.9132
3401_61,0.754
3401_62,0.9076
3401_63,0.745
3401_64,0.7172
3401_65,0.7818
3401_66,0.028
3401_67,0.844
3401_68,0.7808
3401_69,0.79
3401_7,0.8862
3401_70,0.9146
3401_71,0.6888
3401_72,0.047
3401_73,0.8044
3401_74,0.7808
3401_75,0.8124
3401_76,0.861
3401_77,0.8044
3401_78,0.8616
3401_79,0.819
3401_8,0.96
3401_80,0.006
3401_81,0.934
3401_82,0.7854
3401_83,0.7596
3401_84,0.8004
3401_85,0.6724
3401_86,0.869
3401_87,0.0694
3401_88,0.8666
3401_89,0.6678
3401_9,0.9814
3401_90,0.829
3401_91,0.8896
3401_92,0.8864
3401_93,0.9508
3401_94,0.7812
3401_95,0.9522
3401_96,0.9046
3401_97,0.794
3401_98,0.7422
3401_99,0.7132
2538_1,0.779
2538_10,0.7282
2538_100,0.7254
2538_101,0.8892
2538_102,0.8602
2538_103,0.6872
2538_104,0.806
2538_105,0.856
2538_106,0.768
2538_107,0.905
2538_108,0.8826
2538_109,0.8358
2538_11,0.6786
2538_110,0.7646
2538_111,0.8612
2538_112,0.935
2538_113,0.7042
2538_114,0.867
2538_115,0.9598
2538_116,0.716
2538_117,0.8414
2538_118,0.7186
2538_119,0.8928
2538_12,0.9452
2538_120,0.8962
2538_121,0.823
2538_122,0.8672
2538_123,0.8078
2538_124,0.8982
2538_125,0.802
2538_126,0.9098
2538_127,0.8072
2538_128,0.8234
2538_129,0.8754
2538_13,0.7182
2538_130,0.71
2538_131,0.7208
2538_132,0.6916
2538_133,0.8798
2538_134,0.0012
2538_135,0.8398
2538_136,0.8384
2538_137,0.8326
2538_138,0.9026
2538_139,0.8926
2538_14,0.862
2538_140,0.862
2538_141,0.84
2538_142,0.868
2538_143,0.7302
2538_144,0.6766
2538_145,0.8452
2538_146,0.7244
2538_147,0.7262
2538_148,0.9018
2538_149,0.7146
2538_15,0.712
2538_150,0.6914
2538_151,0.755
2538_152,0.8358
2538_153,0.6382
2538_154,0.8912
2538_155,0.8568
2538_156,0.7474
2538_157,0.92
2538_158,0.8446
2538_159,0.0046
2538_16,0.8038
2538_160,0.666
2538_161,0.7618
2538_162,0.7468
2538_163,0.7972
2538_164,0.9386
2538_165,0.9204
2538_166,0.7434
2538_167,0.7374
2538_168,0.8048
2538_169,0.8886
2538_17,0.833
2538_170,0.8854
2538_171,0.9148
2538_172,0.054
2538_173,0.8126
2538_174,0.8828
2538_175,0.7806
2538_176,0.0036
2538_177,0.9342
2538_178,0.7366
2538_179,0.694
2538_18,0.6502
2538_180,0.869
2538_181,0.8332
2538_182,0.8946
2538_183,0.851
2538_184,0.7378
2538_185,0.8388
2538_186,0.7814
2538_187,0.8786
2538_188,0.0376
2538_189,0.716
2538_19,0.9014
2538_190,0.7572
2538_191,0.7402
2538_192,0.8998
2538_193,0.8932
2538_194,0.7956
2538_195,0.718
2538_196,0.7968
2538_197,0.8454
2538_198,0.8612
2538_199,0.8822
2538_2,0.7162
2538_20,0.7948
2538_200,0.9026
2538_21,0.926
2538_22,0.0406
2538_23,0.6694
2538_24,0.8402
2538_25,0.852
2538_26,0.6934
2538_27,0.8946
2538_28,0.819
2538_29,0.771
2538_3,0.688
2538_30,0.6864
2538_31,0.7812
2538_32,0.9296
2538_33,0.915
2538_34,0.795
2538_35,0.7902
2538_36,0.7646
2538_37,0.8506
2538_38,0.7024
2538_39,0.8228
2538_4,0.7692
2538_40,0.8672
2538_41,0.7218
2538_42,0.8384
2538_43,0.834
2538_44,0.9232
2538_45,0.9016
2538_46,0.8672
2538_47,0.8576
2538_48,0.6928
2538_49,0.758
2538_5,0.6826
2538_50,0.8146
2538_51,0.8088
2538_52,0.8528
2538_53,0.8492
2538_54,0.7946
2538_55,0.8298
2538_56,0.8424
2538_57,0.783
2538_58,0.9114
2538_59,0.7212
2538_6,0.831
2538_60,0.8752
2538_61,0.7234
2538_62,0.7864
2538_63,0.9428
2538_64,0.6578
2538_65,0.9028
2538_66,0.7632
2538_67,0.8154
2538_68,0.7826
2538_69,0.8904
2538_7,0.7788
2538_70,0.8084
2538_71,0.7472
2538_72,0.7712
2538_73,0.7754
2538_74,0.853
2538_75,0.8488
2538_76,0.8294
2538_77,0.9152
2538_78,0.8348
2538_79,0.6964
2538_8,0.833
2538_80,0.775
2538_81,0.7212
2538_82,0.7834
2538_83,0.8828
2538_84,0.7258
2538_85,0.7704
2538_86,0.7558
2538_87,0.6742
2538_88,0.748
2538_89,0.88
2538_9,0.9054
2538_90,0.7178
2538_91,0.7772
2538_92,0.8008
2538_93,0.894
2538_94,0.8028
2538_95,0.7674
2538_96,0.8956
2538_97,0.7802
2538_98,0.9278
2538_99,0.7406
303_1,0.944
303_10,0.9456
303_100,0.7062
303_101,0.8906
303_102,0.0506
303_103,0.8248
303_104,0.7312
303_105,0.938
303_106,0.858
303_107,0.7192
303_108,0.889
303_109,0.736
303_11,0.8416
303_110,0.889
303_111,0.8608
303_112,0.0542
303_113,0.6382
303_114,0.8734
303_115,0.9088
303_116,0.7146
303_117,0.923
303_118,0.7408
303_119,0.8026
303_12,0.6798
303_120,0.7878
303_121,0.7892
303_122,0.8916
303_123,0.8756
303_124,0.9066
303_125,0.815
303_126,0.6856
303_127,0.0312
303_128,0.9292
303_129,0.86
303_13,0.9188
303_130,0.844
303_131,0.9236
303_132,0.9682
303_133,0.9292
303_134,0.7494
303_135,0.9328
303_136,0.7288
303_137,0.8274
303_138,0.71
303_139,0.9422
303_14,0.946
303_140,0.8384
303_141,0.949
303_142,0.7954
303_143,0.8518
303_144,0.8926
303_145,0.9266
303_146,0.7564
303_147,0.6622
303_148,0.7702
303_149,0.9232
303_15,0.7858
303_150,0.809
303_151,0.9132
303_152,0.8952
303_153,0.9408
303_154,0.813
303_155,0.8194
303_156,0.779
303_157,0.868
303_158,0.8492
303_159,0.8844
303_16,0.924
303_160,0.7312
303_161,0.8094
303_162,0.7544
303_163,0.948
303_164,0.6608
303_165,0.9442
303_166,0.8632
303_167,0.9538
303_168,0.7396
303_169,0.7036
303_17,0.7068
303_170,0.7798
303_171,0.8462
303_172,0.8566
303_173,0.7294
303_174,0.8952
303_175,0.9386
303_176,0.8524
303_177,0.9326
303_178,0.876
303_179,0.977
303_18,0.728
303_180,0.973
303_181,0.945
303_182,0.75
303_183,0.8564
303_184,0.9004
303_185,0.7792
